Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
03/01/2024;20240103001;TAR DEPOSITO CHQ;IMP004.02;4001;DESPESA;3.10;1681309.83;C
03/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT MAIS;IMP004.50;4001;RECEITA;0.18;1681310.01;C
03/01/2024;TAR ADAPT 2 EXCED 12/23;TAR ADAPT 2 EXCED 12/23;IMP004.02;4001;DESPESA;93.99;1681216.02;C
08/01/2024;002/24;Baixa do título [002/24] de Joyce Rodr igues de Araújo. Obs: TX ADM REF 00 2/24;IMP004.10;4001;RECEITA;1500.00;1682716.02;C
08/01/2024;079/23;Baixa do título [079/23] de Guilherme  Oliveira. Obs: TX ADM - REF 079/23 -  PROF. GUILHERME OLIVEIRA;IMP004.10;4001;RECEITA;16268.25;1698984.27;C
08/01/2024;CAMBIO;REF 105/23 - FECHAMENTO DE CAMB IO - H3D;IMP004.01;4001;DESPESA;245099.25;1453885.02;C
08/01/2024;CAMBIO;REF 110/23 - FECHAMENTO DE CAMB IO - TRACE SCIENCES;IMP004.01;4001;DESPESA;19686.24;1434198.78;C
08/01/2024;CAMBIO;REF 114/23 - FECHAMENTO DE CAMB IO - EPPENDORF;IMP004.01;4001;DESPESA;39729.53;1394469.25;C
08/01/2024;CAMBIO;REF 117/23 - FECHAMENTO DE CAMB IO - PROMY CHEMICAL;IMP004.01;4001;DESPESA;162538.30;1231930.95;C
08/01/2024;CAMBIO;REF 118/23 - FECHAMENTO DE CAMB IO - LYNXUS;IMP004.01;4001;DESPESA;26556.12;1205374.83;C
08/01/2024;CAMBIO;REF 124/23 - FECHAMENTO DE CAMB IO - LUMINEX;IMP004.01;4001;DESPESA;137550.67;1067824.16;C
08/01/2024;MOV TIT COB DISP;REF 079/23 - RECEBIMENTO PARA IM PORTACAO - PROF. GUILHERME OLIV EIRA;IMP004.00;4001;RECEITA;340630.65;1408454.81;C
08/01/2024;RECEBIMENT O PARA;REF 002/24 - RECEBIMENTO PARA IM PORTACAO - PROF. JOYCE RODRIGUE S;IMP004.00;4001;RECEITA;19621.62;1428076.43;C
08/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT MAIS;IMP004.50;4001;RECEITA;476.05;1428552.48;C
08/01/2024;SISPAG;REF 100/21 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;5814.57;1422737.91;C
08/01/2024;SISPAG;REF 100/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;3562.72;1419175.19;C
08/01/2024;SISPAG;REF 102/21 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;5814.57;1413360.62;C
08/01/2024;SISPAG;REF 103/21 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;5814.58;1407546.04;C
08/01/2024;SISPAG;REF 125/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;3506.17;1404039.87;C
08/01/2024;SISPAG;REF 134/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;11892.93;1392146.94;C
08/01/2024;SISPAG;REF 148/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;2686.18;1389460.76;C
08/01/2024;SISPAG;REF 152/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;3336.52;1386124.24;C
08/01/2024;SISPAG;REF 161/22 - FRETE INTERNACIONAL - ASCENTIS;IMP004.03;4001;DESPESA;8800.88;1377323.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 105/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1376963.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 110/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1376603.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 114/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1376243.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 117/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1375883.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 118/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1375523.36;C
08/01/2024;TAR CAMB ENV RECURS;REF 124/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;1375163.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 105/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374983.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 110/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374803.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 114/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374623.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 117/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374443.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 118/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374263.36;C
08/01/2024;TAR OPE C BANQ WEB;REF 124/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;1374083.36;C
09/01/2024;CAMBIO;REF 079/23 - FECHAMENTO DE CAMB IO - LEICA;IMP004.01;4001;DESPESA;324541.14;1049542.22;C
09/01/2024;CAMBIO;REF 111/23 - FECHAMENTO DE CAMB IO - LYNXUS;IMP004.01;4001;DESPESA;549311.27;500230.95;C
09/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT MAIS;IMP004.50;4001;RECEITA;463.65;500694.60;C
09/01/2024;SB10014A.RE T;Pagamento do título [028/23] de ALL  PARK TRANSPORTES LOCACAO E LOG ISTICA LTDA. Obs: DESEMBERACO AL L PARK 028/23;IMP004.04;4001;DESPESA;5640.00;495054.60;C
09/01/2024;SB10014A.RE T;Pagamento do título [086/23] de STA RHOUSE LOGISTICA  TRANSPORTE M ULTIMODAL LTDA. Obs: FRETE INT. R EF 086/23;IMP004.03;4001;DESPESA;5245.21;489809.39;C
09/01/2024;SB10014A.RE T;Pagamento do título [146/22] de DHL  EXPRESS BRAZIL LTDA. Obs: REFERE NTE A FRETE INTERNACIONAL REF 1 46/22;IMP004.03;4001;DESPESA;1909.30;487900.09;C
09/01/2024;TAR CAMB ENV RECURS;REF 079/23 - TAR CAMB ENV RECURS;IMP004.02;;DESPESA;360.00;487540.09;C
09/01/2024;TAR CAMB ENV RECURS;REF 111/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;487180.09;C
09/01/2024;TAR NEGAT ENT;TAR NEGAT ENT 818912860;IMP004.02;4001;DESPESA;21.18;487158.91;C
09/01/2024;TAR OPE C BANQ WEB;REF 079/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;486978.91;C
09/01/2024;TAR OPE C BANQ WEB;REF 111/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;486798.91;C
10/01/2024;01-OP REC EXT;REF 002/23 - DEVOLUÇÃO DE  SALDO DE IMPORT.;IMP004.99;4001;RECEITA;9728.88;496527.79;C
10/01/2024;01-OP REC EXT;REF 117/23 DEVOLUCAO SALDO IMPO RT. PROMY CHEMICAL;IMP004.99;4001;RECEITA;6723.50;503251.29;C
10/01/2024;CAMBIO;REF 108/23 - FECHAMENTO DE CAMB IO - NORCADA;IMP004.01;4001;DESPESA;7208.53;496042.76;C
10/01/2024;SB11014A.RE T;Pagamento do título [085/23] de DHL  EXPRESS BRAZIL LTDA. Obs: FRETE I NTERNACIONAL - REF 085/23;IMP004.03;4001;DESPESA;1119.38;494923.38;C
10/01/2024;TAR CAMB ENV RECURS;REF 108/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;494563.38;C
10/01/2024;TAR CAMB REC RECURS;TAR CAMB REC RECURS;IMP004.02;4001;DESPESA;55.00;494508.38;C
10/01/2024;TAR CAMB REC RECURS;TAR CAMB REC RECURS;IMP004.02;4001;DESPESA;55.00;494453.38;C
10/01/2024;TAR NEGAT EXC;TAR NEGAT EXC 818912860;IMP004.02;4001;DESPESA;25.38;494428.00;C
10/01/2024;TAR OPE C BANQ WEB;REF 108/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;494248.00;C
11/01/2024;TEC DEP CHEQUE;REF 007/22 - RECEBIMENTO SALDO F INAL DE  IMPORTACAO;IMP004.00;4001;RECEITA;36797.49;531045.49;C
11/01/2024;TEC DEP CHEQUE;REF 056/22 - RECEBIMENTO PARA IM PORTACAO - PROF. WANDERLEY DE S OUZA - (COMPLEMENTO);IMP004.00;4001;RECEITA;69799.59;600845.08;C
11/01/2024;TEC DEP CHEQUE;REF 128/21 - RECEBIMENTO PARA IM PORTACAO - PROF. WANDERLEY DE S OUZA - (COMPLEMENTO);IMP004.00;4001;RECEITA;45573.91;646418.99;C
12/01/2024;SB13014A.RE T;Pagamento do título [074/23] de ALL  PARK TRANSPORTES LOCACAO E LOG ISTICA LTDA. Obs: REF 074/23 - DES EMBARACO ALL PARK;IMP004.04;4001;DESPESA;3360.00;643058.99;C
12/01/2024;SB13014A.RE T;Pagamento do título [085/23] de ALL  PARK TRANSPORTES LOCACAO E LOG ISTICA LTDA. Obs: REF 085/23 - DES EMBARACO ALL PARK;IMP004.04;4001;DESPESA;5260.00;637798.99;C
12/01/2024;SB13014A.RE T;Pagamento do título [086/23] de ALL  PARK TRANSPORTES LOCACAO E LOG ISTICA LTDA. Obs: REF 086/23 - DES EMBARACO ALL PARK;IMP004.04;4001;DESPESA;6160.00;631638.99;C
12/01/2024;SB13014A.RE T;Pagamento do título [094/23] de ALL  PARK TRANSPORTES LOCACAO E LOG ISTICA LTDA. Obs: REF 094/23 - DES EMBARACO ALL PARK;IMP004.04;4001;DESPESA;3360.00;628278.99;C
15/01/2024;008/24 - 2;Baixa do título [008/24 - 2] de Joyce  Rodrigues de Araújo. Obs: TX ADM - R EF 008/24;IMP004.10;4001;RECEITA;750.00;629028.99;C
15/01/2024;124/23;Baixa do título [124/23] de PAULO EM ILIO CORREA LEITE. Obs: TX ADM - R EF 124/23 - PROF. PAULO EMILIO;IMP004.10;4001;RECEITA;14315.46;643344.45;C
15/01/2024;CAMBIO;REF 002/24 - FECHAMENTO DE CAMB IO - HENAN SYNTHE;IMP004.01;4001;DESPESA;13043.98;630300.47;C
15/01/2024;DEVOLUCAO SALDO DE;REF 027/23 - DEVOLUCAO SALDO DE  IMPORTACAO - PROF. PAULO MOURA O;IMP004.99;4001;DESPESA;10862.17;619438.30;C
15/01/2024;MOV TIT COB DISP;REF 124/23 - RECEBIMENTO PARA IM PORTACAO - PROF. PAULO EMILIO;IMP004.00;4001;RECEITA;153348.76;772787.06;C
15/01/2024;SB16014A.RE T;Pagamento do título [082/23] de STA RHOUSE LOGISTICA  TRANSPORTE M ULTIMODAL LTDA. Obs: REF 082/23 - FRETE INTERNACIONAL - PROF. AMIL CAR TANURI (CINTIA ARRUDA);IMP004.03;4001;DESPESA;8011.71;764775.35;C
15/01/2024;TAR CAMB ENV RECURS;REF 002/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;764415.35;C
15/01/2024;TAR OPE C BANQ WEB;REF 002/24 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;764235.35;C
15/01/2024;TED 001.1607.CN;REF 008/24 - RECEBIMENTO PARA IM PORTACAO - PROF. JOYCE RODRIGUE S;IMP004.00;4001;RECEITA;9250.00;773485.35;C
16/01/2024;004/24;Baixa do título [004/24] de SALVATOR E GIOVANNI DE SIMONE. Obs: TX AD M - REF 004/24 - PROF. SALVATORE  GIOVANNI;IMP004.00;4001;RECEITA;1500.00;774985.35;C
16/01/2024;122/23;Baixa do título [122/23] de SALVATOR E GIOVANNI DE SIMONE. Obs: TX AD M - REF 122/23 - PROF. SALVATORE  GIOVANNI;IMP004.10;4001;RECEITA;12617.50;787602.85;C
16/01/2024;CAMBIO;REF 004/24 - FECHAMENTO DE CAMB IO - ADVANCED BIOPROCESS;IMP004.01;4001;DESPESA;23551.70;764051.15;C
16/01/2024;CAMBIO;REF 122/23 - FECHAMENTO DE CAMB IO - ANTON PAAR;IMP004.01;4001;DESPESA;266525.70;497525.45;C
16/01/2024;INT APLICACAO;Transferência para conta [12860-9 AP LIC] APLICACAO TRUST DI;;;DESPESA;28152.94;469372.51;C
16/01/2024;INT APLICACAO;Transferência para conta [12860-9 AP LIC] APLICACAO TRUST DI;;;DESPESA;131100.72;338271.79;C
16/01/2024;MOV TIT COB DISP;REF 004/24 - RECEBIMENTO PARA IM PORTACAO - PROF. SALVATORE GIOV ANNI;IMP004.00;4001;RECEITA;32432.52;370704.31;C
16/01/2024;MOV TIT COB DISP;REF 122/23 - RECEBIMENTO PARA IM PORTACAO - PROF. SALVATORE GIOV ANNI;IMP004.00;4001;RECEITA;266517.51;637221.82;C
16/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;23.46;637245.28;C
16/01/2024;TAR CAMB ENV RECURS;REF 004/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;636885.28;C
16/01/2024;TAR CAMB ENV RECURS;REF 122/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;636525.28;C
16/01/2024;TAR CONTR/REN;TAR CONTR/RENOV CTA GAR;IMP004.02;4001;DESPESA;165.00;636360.28;C
16/01/2024;TAR OPE C BANQ WEB;REF 004/24 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;636180.28;C
16/01/2024;TAR OPE C BANQ WEB;REF 122/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;636000.28;C
16/01/2024;TX ADM NF 8298;REF 007/22 - REPASSE TAXA ADMINI STRACAO;IMP004.19;4001;DESPESA;22179.22;613821.06;C
17/01/2024;CAMBIO;REF 005/24 - FECHAMENTO DE CAMB IO - LIFE TECH;IMP004.01;4001;DESPESA;57585.10;556235.96;C
17/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;9.26;556245.22;C
17/01/2024;SISPAG FORNECEDO;REF 129/21 - DEVOLUCAO SALDO IMP ORT - PROF. WANDERLEY DE SOUZA;IMP004.99;4001;DESPESA;162.91;556082.31;C
17/01/2024;SISPAG FORNECEDO;REF 130/21 - DEVOLUCAO SALDO IMP ORT - PROF. WANDERLEY DE SOUZA;IMP004.99;4001;DESPESA;724.71;555357.60;C
17/01/2024;TAR CAMB ENV RECURS;REF 005/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;554997.60;C
17/01/2024;TAR OPE C BANQ WEB;REF 005/24 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;554817.60;C
19/01/2024;003/24;Baixa do título [003/24] de SALVATOR E GIOVANNI DE SIMONE. Obs: TX AD M - REF 003/24;IMP004.10;4001;RECEITA;16065.00;570882.60;C
19/01/2024;116/23;Baixa do título [116/23] de Claudio Aki o Masuda. Obs: TX ADM - REF 116/23 - PROF. CLAUDIO MASUDA;IMP004.10;4001;RECEITA;1000.00;571882.60;C
19/01/2024;121/23;Baixa do título [121/23] de SALVATOR E GIOVANNI DE SIMONE. Obs: TX AD M - REF 121/23;IMP004.10;4001;RECEITA;19573.80;591456.40;C
19/01/2024;MOV TIT COB DISP;REF 003/24 - RECEBIMENTO PARA IM PORTACAO - PROF. SALVATORE GIOV ANNI;IMP004.00;4001;RECEITA;173511.82;764968.22;C
19/01/2024;MOV TIT COB DISP;REF 121/23 - RECEBIMENTO PARA IM PORTACAO - PROF. SALVATORE GIOV ANNI;IMP004.00;4001;RECEITA;210099.99;975068.21;C
19/01/2024;SISPAG FUND EDUC;REF 116/23 - RECEBIMENTO PARA IM PORTACAO - PROF. CLAUDIO MASUD A;IMP004.00;4001;RECEITA;5357.04;980425.25;C
22/01/2024;008/24;Baixa do título [008/24] de Joyce Rodr igues de Araújo. Obs: TX ADM - REF 0 08/24 - PROFA. JOYCE RODRIGUES;IMP004.10;4001;RECEITA;750.00;981175.25;C
22/01/2024;MOV TIT COB DISP;REF 008/24 - RECEBIMENTO PARA IM PORTACAO - PROF. JOYCE RODRIGUE S;IMP004.00;4001;RECEITA;13397.21;994572.46;C
23/01/2024;CAMBIO;REF 003/24 - FECHAMENTO DE CAMB IO - ADVANCED BIOPROCESS;IMP004.01;4001;DESPESA;158763.15;835809.31;C
23/01/2024;CAMBIO;REF 008/24 - FECHAMENTO DE CAMB IO - OHMINI;IMP004.11;4001;DESPESA;21138.18;814671.13;C
23/01/2024;CAMBIO;REF 113/23 - FECHAMENTO DE CAMB IO - THERMO FISHER;IMP004.01;4001;DESPESA;54408.38;760262.75;C
23/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;340.42;760603.17;C
23/01/2024;TAR CAMB ENV RECURS;REF 003/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;760243.17;C
23/01/2024;TAR CAMB ENV RECURS;REF 008/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;759883.17;C
23/01/2024;TAR CAMB ENV RECURS;REF 113/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;759523.17;C
23/01/2024;TAR CONTR/REN;TAR CONTR/RENOV CTA GAR;IMP004.02;4001;DESPESA;165.00;759358.17;C
23/01/2024;TAR OPE C BANQ WEB;REF 003/24 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;759178.17;C
23/01/2024;TAR OPE C BANQ WEB;REF 008/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;180.00;758998.17;C
23/01/2024;TAR OPE C BANQ WEB;REF 113/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;758818.17;C
24/01/2024;009/24;Baixa do título [009/24] de Wanderley de Souza. Obs: TX ADM - REF 009/24;IMP004.10;4001;RECEITA;49553.17;808371.34;C
24/01/2024;CAMBIO;REF 121/23 - FECHAMENTO DE CAMB IO - CEM;IMP004.01;4001;DESPESA;191988.27;616383.07;C
24/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;59.90;616442.97;C
24/01/2024;TAR CAMB ENV RECURS;REF 121/23 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;616082.97;C
24/01/2024;TAR OPE C BANQ WEB;REF 121/23 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;615902.97;C
24/01/2024;TEC DEP CHEQUE;REF 009/24 - RECEBIMENTO PARA IM PORTACAO - PROF. WANDERLEY DE S OUZA;IMP004.00;4001;RECEITA;1038634.85;1654537.82;C
25/01/2024;005/24;Baixa do título [005/24] de AMILCAR  TANURI. Obs: TX ADM - REF 005/24;IMP004.10;4001;RECEITA;5686.50;1660224.32;C
25/01/2024;011/24;Baixa do título [011/24] de Guilherme  Oliveira. Obs: TX ADM - REF 011/24;IMP004.10;4001;RECEITA;8706.24;1668930.56;C
25/01/2024;MOV TIT COB DISP;REF 005/24 - RECEBIMENTO PARA IM PORTACAO - PROF. AMILCAR TANURI;IMP004.00;4001;RECEITA;65126.38;1734056.94;C
25/01/2024;MOV TIT COB DISP;REF 011/24 - RECEBIMENTO PARA IM PORTACAO - PROF. GUILHERME OLIV EIRA;IMP004.00;4001;RECEITA;138679.49;1872736.43;C
25/01/2024;PIX TRANSF JOYCE;REF 057/23 - RECEBIMENTO PARA  I MPORTACAO (COMPLEMENTO);IMP004.00;4001;RECEITA;5237.15;1877973.58;C
26/01/2024;CAMBIO;REF 009/24 - FECHAMENTO DE CAMB IO - ZEISS;IMP004.01;4001;DESPESA;975780.00;902193.58;C
26/01/2024;SISPAG;REF 085/23 - RECEBIMENTO SALDO D E IMPORTACAO RESTANTE;IMP004.00;4001;RECEITA;7765.93;909959.51;C
26/01/2024;TAR CAMB ENV RECURS;REF 009/24 - TAR CAMB ENV RECURS;IMP004.02;4001;DESPESA;360.00;909599.51;C
26/01/2024;TAR OPE C BANQ WEB;REF 009/24 - TAR OPE C BANQ WEB;IMP004.02;4001;DESPESA;180.00;909419.51;C
29/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;0.09;909419.60;C
29/01/2024;SB30014A.RE T;Pagamento do título [076/23] de DHL  EXPRESS BRAZIL LTDA. Obs: REF 076 /23 - FRETE INTERNACIONAL DHL;IMP004.03;4001;DESPESA;5185.42;904234.18;C
29/01/2024;TED 001.1607.CN;REF 008/24 - RECEBIMENTO PARA IM PORTACAO - PROF. JOYCE RODRIGUE S (COMPLEMENTO);IMP004.00;4001;RECEITA;4147.21;908381.39;C
30/01/2024;007/24;Baixa do título [007/24] de SALVATOR E GIOVANNI DE SIMONE. Obs: TX AD M - REF 007/24;IMP004.10;4001;RECEITA;1215.50;909596.89;C
30/01/2024;CAMBIO;REF 007/24 - FECHAMENTO DE CAMB IO - HIDEX;IMP004.01;4001;DESPESA;12073.45;897523.44;C
30/01/2024;CAMBIO;REF 011/24 - FECHAMENTO DE CAMB IO - MITEGEN;IMP004.01;4001;DESPESA;125792.91;771730.53;C
30/01/2024;MOV TIT COB DISP;REF 007/24 - RECEBIMENTO PARA IM PORTACAO - PROF. SALVATORE GIOV ANNI;IMP004.00;4001;RECEITA;18806.55;790537.08;C
30/01/2024;REND PAGO APLIC AUT;REND PAGO APLIC AUT APR;IMP004.50;4001;RECEITA;12.64;790549.72;C
30/01/2024;SB31014B.RE T;Pagamento do título [081/22] de Marc elo Torres Bozza. Obs: REF 081/22 -  DEVOLUCAO SALDO IMPORTACAO FI NAL;IMP004.99;4001;DESPESA;9114.82;781434.90;C
30/01/2024;SB31014B.RE T;Pagamento do título [109/23] de STA RHOUSE LOGISTICA  TRANSPORTE M ULTIMODAL LTDA. Obs: REF 109/23 - FRETE INTERNACIONAL STARHOUSE;IMP004.03;4001;DESPESA;6804.34;774630.56;C
