Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
10/01/2024;INT RESG TRUST DI;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;3000.00;521455.40;C
26/01/2024;INT RESG TRUST DI;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;19981.55;501473.85;C
31/01/2024;INT RESG TRUST DI;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;64000.00;437473.85;C
31/01/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;2644.89;440118.74;C
31/01/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;2644.89;442763.64;C
19/02/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;19976.83;422786.81;C
28/02/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;1910.90;424697.71;C
28/02/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;1910.90;426608.61;C
29/02/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;64000.00;362608.61;C
21/03/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;4500.00;358108.61;C
28/03/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;58000.00;300108.61;C
31/03/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;1594.60;301703.21;C
31/03/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;1594.60;303297.80;C
04/04/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;19000.00;284297.80;C
25/04/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;64000.00;220297.80;C
30/04/2024;INT RESGATE;Transferência para conta [14353-3];GRANT001.1.3.01.01;2026;DESPESA;20000.00;200297.80;C
30/04/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;1270.86;201568.65;C
30/04/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;1270.86;202839.51;C
14/05/2024;INT APLICACAO;Transferência da conta [14353-3] - IN T APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;RECEITA;485700.00;688539.51;C
17/05/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;70771.79;617767.72;C
22/05/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;20009.66;597758.06;C
31/05/2024;TRUSTI DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;2184.46;599942.52;C
31/05/2024;TRUSTI DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;2184.46;602126.98;C
03/06/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;64000.00;538126.98;C
05/06/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;23029.19;515097.79;C
25/06/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;15335.53;499762.26;C
26/06/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;64000.00;435762.26;C
30/06/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;2108.91;437871.17;C
30/06/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;2108.91;439980.09;C
24/07/2024;INT APLICACAO;Transferência para conta [14353-3] - I NT APLICACAO TRUST DI;GRANT002.1.3.01.01;2026;DESPESA;57000.00;382980.09;C
31/07/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT001.1.3.01.02;2026;RECEITA;2082.14;385062.22;C
31/07/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;GRANT002.1.3.01.02;2026;RECEITA;2082.14;387144.36;C
