Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
03/01/2024;8100307001 29705;TAR MANUTEN CONTA ATIVA;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
03/01/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
15/01/2024;000008914.0 1;Baixa do título [000008914.01] de De bora Foguel. Obs: Serviços Prestados  de apoio técnico científico na Contrast ação Negativa.;PROJ002.1.4.01.01;1006;RECEITA;2.25;2.25;C
15/01/2024;000008914.0 1;Baixa do título [000008914.01] de De bora Foguel. Obs: Serviços Prestados  de apoio técnico científico na Contrast ação Negativa.;PROJ001.1.4.01.01;1006;RECEITA;20.25;22.50;C
15/01/2024;APLICAÇÃO;Transferência da conta [10789-1 APLI C] - APLICAÇÃO;PROJ001.1.3.01.01;1006;DESPESA;22.50;0.00;C
02/02/2024;8103307000 89911;TAR MANUTEN CONTA ATIVA;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
02/02/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
04/03/2024;8106407000 79119;TAR MANUTEN CONTA ATIVA;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
04/03/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
06/03/2024;000008443.0 1;Baixa do título [000008443.01] de FIO TEC-FUNDACAO PARA O DESENVOLVI MENTO CIENTIFICO E TECNOLOG. Ob s: Assessoria técnico científica na Prep aração de 20  amostras;PROJ002.1.4.01.01;1006;RECEITA;65.00;65.00;C
06/03/2024;000008443.0 1;Baixa do título [000008443.01] de FIO TEC-FUNDACAO PARA O DESENVOLVI MENTO CIENTIFICO E TECNOLOG. Ob s: Assessoria técnico científica na Prep aração de 20  amostras;PROJ001.1.4.01.01;1006;RECEITA;585.00;650.00;C
06/03/2024;APLICAÇÃO;Transferência da conta [10789-1 APLI C] - APLICAÇÃO;PROJ001.1.3.01.01;1006;DESPESA;650.00;0.00;C
02/04/2024;8109307001 40084;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 02/04/2024;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
02/04/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
03/05/2024;8112407001 06863;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 03/05/2024;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
03/05/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
24/05/2024;560;CONSERTO DO EQUIPAMENTO CAPEL A DE EXAUSTÃO. REQ: 14616421717052024101654159;PROJ001.1.1.07.14;1006;DESPESA;4950.00;4950.00;D
24/05/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;4950.00;0.00;C
04/06/2024;8215608017 29738;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 04/06/2024;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
04/06/2024;RESGATE;Transferência da conta [10789-1 APLI C] - RESGATE;PROJ001.1.3.01.01;1006;RECEITA;65.30;0.00;C
25/06/2024;8217711001 69040;TAR DOC/TED ELETRÔNICO - COBRA NÇA REFERENTE 25/06/2024;PROJ001.1.1.07.02;1006;DESPESA;12.00;12.00;D
25/06/2024;872;PAGAMENTO REF. COMPRA DE GAS C O2. REQ: 14616421719062024120559159;PROJ001.1.1.04.11;1006;DESPESA;930.00;942.00;D
25/06/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ002.1.3.01.01;1006;RECEITA;942.00;0.00;C
02/07/2024;8118407001 19152;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 02/07/2024;PROJ001.1.1.07.02;1006;DESPESA;65.30;65.30;D
02/07/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ002.1.3.01.01;1006;RECEITA;65.30;0.00;C
02/08/2024;8121507000 87129;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 02/08/2024;PROJ001.1.1.07.02;1006;DESPESA;67.00;67.00;D
02/08/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ002.1.3.01.01;1006;RECEITA;67.00;0.00;C
03/09/2024;8124707001 10764;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 03/09/2024;PROJ001.1.1.07.02;1006;DESPESA;67.00;67.00;D
03/09/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ002.1.3.01.01;1006;RECEITA;67.00;0.00;C
02/10/2024;8127607000 74411;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 02/10/2024;PROJ001.1.1.07.02;1006;DESPESA;67.00;67.00;D
02/10/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ002.1.3.01.01;1006;RECEITA;67.00;0.00;C
04/11/2024;8130907000 70214;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 04/11/2024;PROJ001.1.1.07.02;1006;DESPESA;67.00;67.00;D
04/11/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ001.1.3.01.01;1006;RECEITA;67.00;0.00;C
03/12/2024;8233808016 40029;TAR MANUTEN CONTA ATIVA - COBR ANÇA REFERENTE 03/12/2024;PROJ001.1.1.07.02;1006;DESPESA;67.00;67.00;D
03/12/2024;RESGATE;Transferência da conta [10789-1 A] -  RESGATE;PROJ001.1.3.01.01;1006;RECEITA;67.00;0.00;C
04/12/2024;9937;Baixa do título [9937] de Bruno Garcia Ferreira. Obs: PREPARO DE AMOSTRA S PARA MEV/MET   Bruno Garcia Ferreira FAPERJ E-26/210.705/2023 UFRJ - Reitoria, CCS CCS - Instituto de Biologia - Departam ento de Botânica - Laboratório de Estr utura e Desenvolvimento Vegetal (LED EV) - A1-100 Cidade Universitária - CEP 21941902 - Rio de Janeiro, RJ  DADOS PARA PAGAMENTO: BANCO DO BRASIL S/A - 001 Ag. 2234-9 C/C: 10789-1 FECD/UNIMICRO  FUNDAÇÃO PRIVADA SEM FINS LUCR ATIVOS ISENTA DE IMPOSTOS FEDER IAIS.;PROJ001.1.4.01.01;1006;RECEITA;630.00;630.00;C
04/12/2024;9937;Baixa do título [9937] de Bruno Garcia Ferreira. Obs: PREPARO DE AMOSTRA S PARA MEV/MET   Bruno Garcia Ferreira FAPERJ E-26/210.705/2023 UFRJ - Reitoria, CCS CCS - Instituto de Biologia - Departam ento de Botânica - Laboratório de Estr utura e Desenvolvimento Vegetal (LED EV) - A1-100 Cidade Universitária - CEP 21941902 - Rio de Janeiro, RJ  DADOS PARA PAGAMENTO: BANCO DO BRASIL S/A - 001 Ag. 2234-9 C/C: 10789-1 FECD/UNIMICRO  FUNDAÇÃO PRIVADA SEM FINS LUCR ATIVOS ISENTA DE IMPOSTOS FEDER IAIS.;PROJ002.1.4.01.01;1006;RECEITA;70.00;700.00;C
04/12/2024;9939;Baixa do título [9939] de REGINA MA RIA CAVALCANTI PILOTTO DOMINGU ES. Obs: PREPARO DE AMOSTRAS PA RA MEV/MET  Regina M C Pilotto Domingues/FAPERJ Processo: SEI-260003/001213/2020 Av. Carlos Chagas Filho, 375 bloco I-2 sala 06 Cidade Universitaria - Rio de Janeiro -  RJ  DADOS PARA PAGAMENTO: Banco do Brasil S/A Ag. 2234-9 C/C: 10789-1 FECD/UNIMICRO  FUNDAÇÃO PRIVADA SEM FINS LUCR ATIVOS, INSENTA DE IMPOSTOS FED ERIAS.;PROJ001.1.4.01.01;1006;RECEITA;1800.00;2500.00;C
04/12/2024;9939;Baixa do título [9939] de REGINA MA RIA CAVALCANTI PILOTTO DOMINGU ES. Obs: PREPARO DE AMOSTRAS PA RA MEV/MET  Regina M C Pilotto Domingues/FAPERJ Processo: SEI-260003/001213/2020 Av. Carlos Chagas Filho, 375 bloco I-2 sala 06 Cidade Universitaria - Rio de Janeiro -  RJ  DADOS PARA PAGAMENTO: Banco do Brasil S/A Ag. 2234-9 C/C: 10789-1 FECD/UNIMICRO  FUNDAÇÃO PRIVADA SEM FINS LUCR ATIVOS, INSENTA DE IMPOSTOS FED ERIAS.;PROJ002.1.4.01.01;1006;RECEITA;200.00;2700.00;C
04/12/2024;APLICAÇAO;Transferência para conta [10789-1 A]  - APLICAÇÃO;PROJ001.1.3.01.01;1006;DESPESA;2700.00;0.00;C
16/12/2024;9938;Baixa do título [9938] de GABRIELA S OARES MARTINS. Obs: PREPARO DE  AMOSTRAS PARA MEV/MET   DADOS PARA PAGAMENTO: BANCO DO BRASILA S/A - 001 AG. 2234-9 C/C 10789-1 FECD/UNIMICRO  FUNDAÇÃO PRIVADA SEM FINS LUCR ATIVOS, ISENTA DE IMPOSTOS FEDE RAIS.;PROJ002.1.4.01.01;1006;RECEITA;28.00;28.00;C
